movieId,imdbId,tmdbId
71537,1016075,28665
71542,1331025,23044
71545,102638,54191
71550,1018818,18176
71558,37492,46068
71560,42179,33474
71571,1232783,26688
71573,365929,22787
71575,405393,4786
71579,1174732,24684
71591,44320,63795
71606,86542,63978
71619,1035736,11156
71634,28313,74469
71638,881934,44054
71640,1333634,26763
71650,81746,99189
71664,47794,33476
71668,1078940,19899
71670,881891,23706
71675,1504402,142084
71677,1360866,39488
71685,18066,106254
71688,1093370,11807
71691,1097643,17622
71693,56846,60773
71695,18839,885
71697,25610,126136
71700,896534,23966
71702,477331,188858
71705,9062,48214
71707,416938,44685
71709,87433,92990
71717,24991,43902
71719,30063,43850
71730,1276996,70569
71732,902290,21910
71736,103190,4734
71738,34175,42678
71740,44103,44334
71743,19558,42537
71745,386117,16523
71748,459913,46931
71750,61465,1686
71755,62352,67062
71760,73166,85927
71762,79020,63107
71779,75627,44630
71792,9611,53423
71795,46034,37340
71804,87983,38702
71806,97782,43990
71808,94750,18214
71817,1326194,19837
71821,1100119,25132
71823,808399,12572
71838,1197624,22803
71840,42464,32563
71851,68727,52941
71865,105256,180576
71867,1075110,33806
71876,1129445,8915
71878,814335,19904
71888,98283,120518
71902,1186370,19918
71910,471041,24056
71926,926380,23512
71928,896529,31189
71931,64386,54154
71933,57813,85763
71936,49843,37637
71938,59776,94663
71940,60860,69912
71942,44446,51619
71970,37193,30506
71973,77309,97029
71976,52295,71041
71978,17128,98914
71980,21409,54419
71986,63084,89681
71989,56371,42788
71991,1224366,8926
71999,14646,2973
72001,15167,32928
72011,1193138,22947
72013,238768,141640
72016,455940,168607
72018,358500,13558
72022,79007,105419
72027,99949,47430
72030,791268,34631
72032,906743,234937
72035,84362,19035
72037,98481,56619
72039,1100048,26191
72041,1100053,23173
72043,1482967,53985
72045,260688,49167
72090,43251,39306
72092,48919,71171
72094,465737,84089
72096,480163,31021
72102,414469,48329
72104,96880,44338
72113,1130088,22447
72117,26725,43893
72124,100879,65403
72129,1233227,22804
72131,1477715,13576
72153,106661,108021
72156,120393,94653
72159,780180,1697
72161,45465,36949
72163,60048,38680
72165,450405,24418
72167,1300851,22821
72169,1213585,22800
72171,1190536,24804
72176,1228953,29150
72178,475783,14968
72204,492754,38065
72209,375568,16577
72212,29347,61647
72216,79839,37767
72224,1161418,22820
72226,432283,10315
72228,974014,30431
72235,112491,197552
72249,1023441,38984
72258,114697,36278
72261,114108,54648
72263,196106,32834
72265,795438,14834
72267,188160,53263
72273,55310,51317
72276,52924,70555
72281,62663,63401
72283,19286,84273
72287,345672,82040
72290,19649,85715
72292,57654,836
72294,1067106,17979
72298,44860,43370
72302,24402,94638
72304,35881,84656
72310,62804,95600
72315,6780,84772
72321,1515158,106537
72325,52954,53767
72327,51959,18930
72330,1134629,4475
72332,1517595,503475
72334,765849,24565
72336,32397,108200
72340,36203,77121
72342,930071,52048
72344,13688,75804
72356,1425244,24480
72360,330801,37060
72363,14770,176273
72369,1054122,24293
72378,1190080,14161
72380,362478,22825
72386,913425,8088
72388,120244,70805
72391,1242845,21581
72393,1220198,22824
72395,929632,25793
72400,42006,23189
72405,1095217,11699
72407,1259571,18239
72479,790712,28089
72485,1172963,7860
72489,1186367,22832
72491,1337051,32511
72512,459127,121088
72514,467017,20093
72516,834941,73501
72524,70902,2261
72552,87866,30231
72557,1139319,33035
72559,76297,55628
72571,68498,112687
72583,94349,71329
72585,26564,32543
72587,67546,54966
72589,48820,91426
72591,120786,6058
72601,1543920,34003
72603,1526300,25472
72605,765010,7445
72607,138645,23269
72609,143001,411456
72612,81040,47466
72618,128648,109175
72621,415853,153118
72624,878674,18595
72626,9932,53516
72628,1267319,27258
72630,804529,20764
72632,1310569,25467
72637,938780,267523
72641,878804,22881
72643,17961,93743
72645,96337,97035
72647,131149,88276
72649,66639,94466
72651,18523,99875
72653,378889,126863
72657,76147,58435
72672,1232831,25716
72674,10806,36106
72678,130232,90041
72681,46712,104776
72683,22080,8353
72692,238414,15400
72694,1247692,22640
72696,976238,22949
72701,762125,16866
72703,1175506,12404
72712,1241325,23951
72718,1087527,29406
72720,1315981,34653
72726,1186366,51284
72731,380510,7980
72733,1057500,22954
72735,115832,2143
72737,780521,10198
72741,780511,26171
72751,55558,32634
72762,913354,4597
72764,936471,37190
72777,91276,31909
72781,1104746,503475
72784,91415,62131
72787,1023500,20606
72822,1031947,57654
72833,448993,18175
72840,99312,88067
72842,110805,30526
72844,20163,347
72846,65417,35867
72848,53279,64414
72850,84345,83491
72852,57207,56800
72854,14109,38759
72856,40607,28392
72866,59856,92432
72870,48610,45987
72872,114432,55261
72874,119872,27719
72876,22017,42836
72878,39074,101382
72880,54880,47122
72883,60063,89785
72885,30055,129417
72897,19574,53161
72899,317171,47046
72901,213456,94721
72904,460480,82404
72906,59503,128846
72908,38476,63764
72910,93133,148597
72913,1421032,46886
72915,63417,129303
72919,1314228,24438
72921,7361,174598
72923,74367,60639
72927,419704,14704
72931,84764,48496
72934,35105,33052
72936,38084,140281
72947,1305714,26032
72949,850667,29697
72953,976026,16576
72958,1129428,19197
72960,1527679,23947
72980,1068678,25968
72995,70468,32615
72998,499549,19995
73000,875034,10197
73010,450664,10268
73015,1230414,22897
73017,988045,10528
73023,1263670,25196
73027,824758,36811
73031,77768,40054
73042,1231580,23398
73049,1086216,28520
73051,499375,15772
73060,443506,38908
73064,77729,42206
73086,35860,26533
73089,1183251,25137
73099,277255,22043
73101,1242545,18898
73109,49875,40494
73111,66448,27172
73114,48990,17591
73117,58335,49687
73125,16004,121379
73133,1185384,41886
73135,790676,24050
73137,16481,94803
73139,66192,156015
73141,17162,94727
73143,139153,132392
73145,38206,114790
73152,28436,110733
73154,33686,96107
73158,15687,89647
73160,96142,27390
73165,119957,352237
73168,806203,25769
73170,986213,14159
73183,70077,25680
73185,318635,36117
73188,27951,43876
73194,84808,63215
73196,42031,124994
73198,129389,54051
73200,25478,80960
73202,83230,97032
73204,32086,148536
73208,813541,64736
73211,1226681,23963
73226,1144866,26465
73232,847167,16204
73240,944114,148077
73245,48283,42564
73256,95286,65572
73261,51028,25190
73266,403702,22327
73268,433362,19901
73270,1206488,28644
73276,1300563,24458
73290,1028532,28178
73317,78119,147683
73319,1216492,25195
73321,1037705,20504
73323,1343097,33613
73328,418239,57251
73330,68698,85126
73334,102458,123772
73339,74686,4286
73344,1235166,21575
73355,147651,104320
73359,61736,4932
73370,85101,113879
73386,976246,25927
73390,419073,14173
73392,1503769,28227
73399,258761,31875
73401,425321,44085
73413,1185431,26820
73416,1143891,119905
73447,26417,179066
73449,57634,37222
73453,431961,503475
73457,44982,55197
73460,89507,87065
73462,109739,20551
73469,949815,26765
73472,250730,5707
73475,233105,323111
73480,6745,126925
73488,806027,1450
73492,1002539,101006
73494,28355,52429
73499,110419,81895
73501,49607,148435
73504,781435,46335
73511,892767,18476
73513,367110,15774
73515,472050,20107
73523,1224153,12161
73526,51065,164421
73529,119413,101342
73531,93393,41970
73533,297905,89800
73569,92501,21521
73572,1233219,44027
73581,120872,143098
73587,1244668,31175
73590,929412,22274
73608,68688,4579
73614,75938,32097
73630,23305,13634
73641,85694,40229
73664,944834,10800
73668,906783,277622
73678,105871,44941
73681,1320082,25205
73708,1379667,17602
73710,1247703,14981
73713,329485,45699
73718,974613,17606
73730,1393000,25594
73741,1182921,25602
73744,1380130,40660
73754,1334556,101376
73772,104753,49956
73774,30127,43844
73776,995029,15930
73778,28201,65642
73780,56537,86303
73782,35823,63771
73790,29080,52229
73804,463872,2395
73808,1190539,13855
73813,800334,21153
73818,115928,83994
73820,841108,5761
73822,82727,57978
73824,75622,23999
73826,60486,42720
73829,1350498,17911
73831,1499228,32559
73851,90968,69061
73854,58536,13382
73858,918511,13358
73860,1266029,33511
73862,1149400,27182
73868,1104694,29110
73870,1235448,23410
73872,1491605,266740
73879,273842,71885
73881,1187043,20453
73885,948544,16095
73900,378072,4253
73912,45808,43346
73914,67774,40083
73919,77295,61864
73929,1038686,22894
73954,35616,15807
73967,19788,85507
73978,39931,72241
73981,33873,22404
73983,1187044,27567
73987,136478,147692
73989,99397,41787
74014,1194620,26752
74017,91051,48609
74056,304820,251281
74061,423881,160266
74064,1170391,21033
74089,54176,51120
74095,98692,21453
74097,3740,5153
74099,33226,17836
74107,37384,32130
74109,26519,126083
74111,950739,13522
74113,62041,47370
74115,1472122,31156
74127,72156,84104
74129,439182,46336
74131,1244659,27569
74135,1404661,62775
74137,33174,120109
74139,365675,8349
74141,88040,75877
74144,26246,43891
74148,1286821,33295
74150,1084955,29501
74152,804558,16453
74154,1185416,13477
74156,1226273,12201
74159,430063,47554
74161,26199,33395
74164,15202,2974
74204,969269,14016
74226,105438,94706
74228,1187064,26466
74230,117555,49807
74255,95958,99749
74257,99026,79509
74261,53715,46623
74263,26261,52863
74266,65872,92283
74271,84881,42137
74275,1045772,8952
74284,1230155,202855
74287,1219336,33159
74297,424273,26137
74300,104892,71825
74302,106850,103201
74306,439817,98246
74310,30944,33630
74317,1530487,51675
74327,926759,12169
74330,1415300,50663
74332,93240,252407
74337,46903,43333
74339,78382,42212
74342,56903,33728
74355,1133993,27989
74370,1172994,25983
74382,27367,42683
74404,347167,271677
74406,449306,46423
74416,1232776,24469
74426,213890,11518
74428,1027658,7344
74431,499262,4887
74434,165546,51022
74436,106449,31578
74438,110054,18670
74446,264695,25293
74448,281173,59013
74450,817230,32856
74452,780653,7978
74456,819755,60086
74458,1130884,11324
74473,310851,81382
74475,1221141,8898
74478,122804,183946
74480,1049405,17334
74484,1212974,26715
74486,790799,19311
74488,1235796,38448
74493,1289437,20047
74504,1364487,55522
74508,844330,13949
74510,1216487,24253
74512,1422757,15324
74530,814255,32657
74532,1385867,23742
74538,60648,36457
74541,1337032,27561
74545,1139328,11439
74547,65611,42586
74553,485601,26963
74573,1183921,32868
74575,64952,30298
74580,1273678,23172
74582,1220628,30128
74588,42296,29381
74590,37795,42295
74595,1210039,41894
74613,46429,67736
74619,448965,25950
74621,1241316,32124
74624,1186830,26428
74630,52427,56931
74641,1146325,12273
74647,1220220,22805
74649,886531,79519
74653,1075419,20083
74668,1247640,15357
74675,1380232,408956
74677,1352852,18489
74679,1433856,503475
74681,48481,120280
74683,282744,19962
74685,455407,29427
74688,989757,22971
74696,1512201,45576
74698,808510,23023
74701,1232790,29785
74706,257497,63195
74727,68519,20871
74731,1087842,14235
74733,478813,71370
74738,446719,25967
74740,1016301,5595
74748,1094275,32092
74750,1245112,10664
74754,368226,17473
74787,1188996,26022
74789,1014759,12155
74791,1433540,40623
74795,947810,22972
74799,26164,119819
74818,914837,29182
74820,58085,17277
74827,1077262,24424
74851,1179034,26389
74857,48667,61880
74859,66858,31515
74864,1319733,20618
74868,1235124,23488
74870,80012,26771
74886,56556,43012
74916,1234654,27583
74937,75359,6883
74944,1210042,26390
74946,815236,34016
74948,1289406,25941
74967,768218,20471
75335,817544,18514
75341,1403981,23169
75345,289181,18704
75349,283043,12718
75351,67490,15360
75362,1297945,19969
75367,56952,85521
75370,107863,36233
75386,1029241,16350
75389,445939,15846
75392,920470,14765
75395,1323045,44363
75397,33175,94182
75402,133186,503475
75404,1134674,34592
75406,1247371,26430
75414,66412,30903
75423,53772,48145
75425,1134854,29426
75428,138792,217632
75434,195972,541083
75436,60613,195204
75443,32636,80196
75446,1104083,31299
75803,1305583,34563
75805,1038919,27573
75808,1311699,32678
75813,1151359,12834
75816,1247704,31723
75820,43665,49508
75823,90866,26558
75825,330691,15483
75831,19993,31678
75927,1053830,45921
75929,368563,33788
75938,92848,5753
75940,38924,43495
75947,57318,32688
75950,46949,24973
75962,39349,42342
75977,40186,168171
75979,54898,80595
75981,60879,66953
75983,844457,16436
75985,1053424,31867
75990,71155,42451
75992,51435,43138
75994,51436,4933
76022,38688,264241
76030,795351,28355
76049,443524,194931
76051,1043451,20027
76054,765128,36970
76056,1328634,19616
76060,1135525,34423
76063,69421,69872
76066,233481,20216
76077,1231587,23048
76079,1352824,28211
76082,279695,30779
76085,66482,89199
76087,1264914,19152
76089,16884,38687
76091,1216496,30018
76093,892769,10191
76108,105616,22582
76111,1360860,37181
76117,492835,45035
76119,806147,15544
76127,153997,51330
76130,1288403,28510
76132,448206,11763
76134,37168,33421
76137,113718,48336
76143,1181927,21467
76145,847520,24499
76147,762105,20825
76149,138674,526268
76151,478338,16190
76156,1149363,52637
76158,1371630,25053
76160,35951,92131
76163,49043,104607
76169,271029,10469
76171,107214,11122
76173,1149361,27936
76175,800320,18823
76185,456543,213845
76187,44518,15382
76208,63633,18352
76210,1303828,34769
76217,1445202,39830
76238,227194,132744
76241,331639,161179
76244,1319694,35939
76251,1250777,23483
76255,844948,16686
76258,1010265,15973
76269,346723,4252
76272,1238291,16759
76277,52876,43008
76279,27413,184741
76288,70760,57124
76291,113526,93519
76293,1279935,35056
76298,100369,47090
76303,65491,39931
76312,77275,24429
76317,838247,36419
76533,977646,503475
76680,462219,22419
76692,48791,43327
76695,52190,76568
76699,1183697,40855
76709,499665,49131
76714,21873,42669
76716,411323,18273
76720,23241,53522
76722,31747,39459
76729,1281374,35689
76731,1519402,166375
76736,903622,34784
76738,1583323,52903
76743,314121,8980
76747,783767,11801
76751,1033467,25572
76753,1390535,34583
76758,4707,22943
76763,1017451,27586
76770,1422758,15323
76772,218871,1568
76776,64828,48688
76778,1303889,33226
76808,799991,96010
76811,51786,27179
76814,236638,11303
76816,468704,18426
76818,1267160,19939
76823,38182,36916
76827,372359,145902
76832,960066,116983
76836,36947,17988
76860,87981,26178
76862,783515,19587
76864,1479676,68987
76866,1014809,36124
76873,1269734,20781
77141,50379,22649
77143,38390,31561
77146,810868,1912
77149,66561,35002
77154,1159961,47813
77156,1116182,14766
77162,55382,36731
77177,884762,141714
77181,1358383,31869
77184,63094,26186
77189,34646,55236
77191,1321509,34803
77201,862467,37861
77204,86232,47808
77206,1196141,33217
77208,964586,29989
77210,222024,90634
77212,33987,26380
77217,48705,43326
77223,45589,44747
77229,36929,102419
77233,1039647,36443
77238,43459,4461
77240,1226236,41110
77259,1520496,31687
77264,1083845,20497
77266,445953,12411
77291,92580,25832
77293,78269,25338
77296,790721,20478
77298,430224,17960
77307,1379182,38810
77312,791303,12408
77316,1124052,21345
77318,96046,40168
77326,72752,44132
77328,1259574,61917
77330,1260581,61919
77332,119004,37857
77336,1105281,33784
77339,1226752,45663
77344,101930,178736
77353,1217243,12166
77355,240732,33501
77357,1452291,36325
77359,1259573,61920
77362,44117,43381
77364,480255,34813
77414,1294226,35690
77416,85318,18406
77421,1336617,39053
77427,1467304,37169
77433,14532,24805
77435,36430,43517
77444,333902,121036
77449,68264,42476
77451,25607,111310
77455,1587707,39452
77463,55489,94917
77479,1027091,40594
77481,33787,23104
77491,54016,37605
77493,29310,91727
77496,32842,41597
77509,41746,62727
77517,62377,25385
77540,970452,32985
77550,33405,44399
77561,1228705,10138
77596,1483831,32084
77613,37832,42191
77615,34636,190906
77629,1584813,45615
77665,1392197,38579
77667,1470023,37931
77672,1106860,27004
77680,368668,10870
77682,324242,54117
77688,90206,4180
77707,383846,55135
77709,1056437,15877
77711,405866,72272
77715,338977,1549
77719,102050,10171
77721,68457,38996
77729,74857,25699
77731,1329454,18899
77736,843270,45380
77738,892074,48587
77742,46424,198600
77744,54380,36760
77770,1538503,211877
77772,1249294,17005
77774,956101,26694
77776,60978,126421
77778,27255,121351
77780,1219836,37178
77783,64777,125271
77788,808285,5178
77795,381940,34069
77798,1179056,23437
77800,1341167,37495
77804,72604,88934
77808,75774,42217
77810,1111890,19173
77816,1237900,42910
77818,1376195,43090
77820,492389,35169
77829,1355640,41116
77831,1241338,25659
77833,1640680,37828
77835,36384,38726
77837,1132623,36950
77841,1210106,37565
77843,1379177,38542
77846,118528,12219
77854,384700,37106
77866,955308,20662
77875,65695,31345
77881,307076,21245
77883,1428457,60677
77891,46004,52620
77893,1368116,34626
77896,71566,47737
77899,48191,28575
77907,1546653,52249
77910,94642,51442
77917,27118,89462
77919,57933,66022
77921,36922,38697
77941,460435,21794
77944,1333631,36432
77947,1524539,35572
77951,250264,106813
77966,1284028,20311
77968,1249414,81589
77979,1042424,8929
77981,491044,7346
77983,45070,28894
77985,363249,44513
77990,79858,23050
78000,773318,96287
78003,821442,23538
78006,239381,27181
78009,66207,5590
78011,294725,53503
78014,312859,40998
78016,855729,5850
78019,479341,18516
78032,1331307,26587
78034,1196204,36801
78037,372321,92501
78039,1120985,46705
78041,1103153,37821
78043,73498,261538
78045,67540,253232
78049,43264,119881
78054,109744,173865
78057,11908,225503
78059,67929,29069
78062,431340,26962
78064,428040,37255
78068,35614,51792
78071,35170,99236
78073,31595,174784
78081,67108,14257
78084,82479,5424
78088,1462758,26388
78090,1235072,44878
78093,16201,116746
78095,58142,64811
78097,1288645,39024
78099,1459026,38307
78101,484211,134901
78103,472562,30527
78105,473075,9543
78111,47840,43317
78116,878835,40247
78122,863136,14518
78124,65839,26427
78128,1425257,37034
78130,1327200,35197
78132,1038011,36686
78140,1479380,115064
78142,1081935,25846
78145,98197,73931
78157,59440,30913
78168,475390,62492
78170,22485,112882
78174,1261945,37786
78181,69528,66775
78184,42256,44398
78186,45161,25551
78192,1263679,22241
78201,1166110,58086
78207,790627,29151
78209,1226229,32823
78211,1278124,29923
78218,914863,38199
78222,76507,80844
78224,19237,42614
78235,85234,139383
78245,28203,43879
78247,1546036,36736
78249,71676,132328
78251,1247657,35217
78264,1212436,34806
78266,1017460,37707
78268,1422122,39376
78270,97884,1785
78272,104008,10241
78276,89366,32720
78278,1426378,51413
78290,403645,38318
78295,59362,42744
78308,905329,29272
78313,1126596,13058
78316,892318,37056
78329,63493,35166
78332,1263778,38846
78335,995747,73576
78337,790612,32830
78340,49259,52726
78342,857275,27735
78344,997246,54254
78349,1258197,29917
78358,65233,68429
78360,110278,47238
78366,32846,132928
78370,1057581,19713
78376,14417,50182
78379,245209,254738
78381,82088,42139
78405,36962,3589
78408,485272,25869
78410,1392744,30695
78413,68286,94225
78416,21549,108224
78418,32413,88192
78420,43660,28434
78422,887745,28871
78438,50347,35129
78442,1225703,31041
78445,1035730,12832
78459,1370889,39246
78461,1242539,33116
78463,35460,79372
78465,43044,42767
78467,1075747,20533
78469,429493,34544
78483,56017,48003
78488,1391544,19276
78490,59555,44006
78499,435761,10193
78517,1568150,41397
78519,43859,43882
78528,41327,99627
78534,1016321,39641
78536,1198385,35164
78557,1227762,25868
78559,1239357,94840
78574,1399683,39013
78579,1135095,162880
78583,808237,63883
78585,1165253,8652
78606,1075113,18897
78612,73349,38027
78614,234217,52072
78618,62728,1787
78620,63557,32068
78626,269743,21531
78629,8663,108017
78633,1540814,44999
78635,1145479,41142
78637,892791,10192
78640,1007018,24663
78642,1244588,24797
78646,105355,61120
78649,389011,62414
78651,60847,149511
78653,1204773,33809
78658,974544,56809
78666,441674,37711
78677,484064,46341
78679,954947,37414
78681,1493886,44680
78684,104111,108705
78690,10307,70804
78698,243415,26916
78701,942891,16890
78703,1179794,39545
78713,20514,53796
78715,19591,42615
78717,1134665,120529
78719,1236182,61835
78721,85656,34599
78723,95530,47282
78727,1187046,16878
78729,813980,13989
78737,39243,44534
78739,35153,43780
78742,65636,31677
78746,1144539,40819
78748,1339635,68701
78757,381131,43699
78759,1117646,45371
78765,30865,109970
78772,1325004,24021
78774,1294213,36691
78776,1315214,39334
78827,1355623,41499
78829,1157685,40215
78832,37466,69847
78834,1291548,33913
78836,1191111,34647
78838,1034302,18530
78856,1189345,27865
78858,45706,52365
78860,59729,51054
78871,1381773,65043
78873,1570417,32866
78885,770814,42891
78893,938283,10196
78895,89748,21042
78898,60165,37301
78903,70959,91487
78905,42039,29106
78909,335351,51865
78913,118976,37652
78916,340137,4676
78919,1166810,28478
78921,37367,51617
78934,806686,3037
78941,492962,208478
78944,57982,61302
78946,69737,113012
78951,780495,140172
78955,64873,59231
78957,62277,59088
78959,1217616,15102
78961,993841,24963
78967,76210,26932
78974,1594971,503475
78976,1609157,40636
78978,52708,2363
78980,36783,423917
78982,68669,34991
78984,1288633,34703
78986,445691,1896
78991,114469,39129
78993,44811,69544
79003,40745,43449
79006,416716,76180
79010,365480,25903
79022,202989,153913
79029,790769,25630
79035,33722,51395
79038,52837,1789
79043,808138,74076
79045,302022,235199
79057,1424381,34851
79060,860866,8471
79063,1345488,45622
79065,36422,43514
79067,62977,87267
79073,1333667,37659
79077,470764,166677
79081,47073,23097
79083,46564,44711
79091,1323594,20352
79094,36367,150778
79104,1235404,58781
79106,815182,142052
79109,34578,32921
79111,488121,24048
79124,30182,43853
79127,30817,43849
79132,1375666,27205
79134,1375670,38365
79136,1101048,64861
79139,963966,27022
79163,800228,80198
79166,478125,16304
79185,1013743,37834
79187,1226232,32395
79191,111002,26682
79195,405266,41252
79197,49201,25914
79203,446750,4556
79207,87247,18680
79213,217019,72356
79222,1438437,41522
79224,1155076,38575
79226,1247662,39037
79228,425196,15714
79230,954990,22556
79232,92772,49500
79234,185691,54857
79236,103316,110903
79238,81662,110899
79242,842926,39781
79244,1001540,26350
79247,53344,100661
79249,69426,85674
79251,1273235,73861
79254,1319569,61222
79259,1248971,40850
79276,82927,59484
79278,12486,54198
79285,21110,91470
79287,16544,47508
79293,944835,27576
79299,874957,503475
79303,67815,86431
79318,1396557,42918
79321,50271,1920
79327,19258,53209
79329,1259583,24487
79333,60161,39768
79335,24433,162862
79337,22834,134427
79339,21874,53232
79346,1236247,20996
79357,485947,31011
79363,25536,96525
79368,65782,1863
79388,63443,26652
79395,47494,65212
79397,34780,35262
79402,1068669,26796
79424,70435,85023
79428,427152,38778
79430,1484522,40428
79458,66466,104343
79461,63598,104744
79463,1415283,35019
79467,1277728,17631
79469,105019,5899
79471,395424,18166
79473,102583,124096
79475,156906,86266
79477,67820,59881
79494,220016,17914
79496,497539,37766
79498,75342,48197
79501,352465,36274
79505,1252610,26584
79507,75669,38022
79515,1570966,32497
79519,61113,90908
79521,208995,45043
79523,415127,31262
79525,47101,21564
79528,25907,43605
79533,78915,20007
79539,1118045,41483
79541,1264904,31203
79543,109685,54233
79545,1352369,27297
79547,1002561,39303
79551,1104126,21900
79553,1386932,37472
79561,400383,29168
79568,79359,343283
79570,1159712,63075
79572,493949,38843
79575,134108,510030
79578,76252,39008
79580,34405,49609
79588,1438254,37950
79590,1205535,24122
79592,1386588,27581
79596,51866,24508
79599,1268987,41135
79601,1513713,37570
79603,107175,52713
79607,66079,5465
79610,44331,61430
79617,38934,45322
79627,291833,20591
79633,479937,13221
79636,479074,18848
79638,93004,42008
79642,44566,94618
79644,64227,102488
79647,51706,86667
79651,57239,76000
79653,32850,83360
79656,43599,98328
79663,1217070,33195
79667,45592,46011
79681,34902,28426
79684,437405,39414
79686,870210,42039
79692,1534397,37700
79695,1320253,27578
79702,446029,22538
79709,38108,97735
79711,22454,45803
79718,70285,112383
79720,1313092,44629
79723,1294161,44770
79725,1295068,46391
79731,48602,149114
79736,419952,30860
79739,1424062,67367
79741,1125387,96108
79760,1419318,30966
79765,115109,47477
79767,1058743,40818
79769,1291465,37951
79771,32983,43821
79773,199777,55971
79775,383025,10271
79794,115985,17821
79796,1020558,23759
79798,1424797,26280
79800,808526,39800
79802,1022606,8900
79805,73155,3476
79807,458455,9503
79809,38419,52270
79824,1020938,44737
79828,77315,8070
79830,115822,46334
79832,28816,80364
79835,146990,21001
79838,71145,171492
79842,1671630,79829
79844,38334,39142
79846,407821,21781
79848,832318,19874
79850,1548865,44806
79855,26007,132883
79860,997152,43549
79863,816436,14138
79866,1474312,503475
79868,1220214,38150
79870,1280015,47912
79872,17750,128298
79874,18526,42565
79879,464154,43593
79884,487027,1914
79895,1179025,35552
79897,1194263,44718
79899,1519656,104831
79901,1500496,67381
79910,1059925,26035
79912,1202514,25474
79914,1145144,16346
79916,1223975,33774
79918,58091,102286
79920,38370,53446
79923,43792,108232
79925,41767,44533
79927,1087890,15952
79929,1346961,39563
79936,95880,55520
79946,1285309,41479
79953,45333,65787
79955,20112,51759
79972,1183672,41248
79974,1351224,29538
79977,31835,115109
79980,1322282,42850
79987,1329457,31900
79994,1156143,37842
79996,1107816,29159
80004,93067,191550
80020,55797,42991
80022,46076,44140
80026,411951,42194
80033,234516,31443
80044,181212,207937
80049,381442,20200
80052,138631,302869
80054,1394383,37259
80072,84358,62981
80074,406098,33682
80076,339357,79043
80083,142235,28609
80086,843302,46164
80094,1320244,38358
80097,55153,113458
80100,87027,42085
80102,23891,37581
80104,36630,84701
80107,32376,32196
80109,64553,42495
80111,60758,95597
80122,91869,55562
80124,284492,49943
80126,1440728,27579
80129,66936,105347
80132,44497,77057
80135,50612,98636
80137,1587373,96451
80141,99263,47670
80144,11960,55648
80146,77707,88034
80152,54403,172535
80154,196181,109466
80160,281859,503475
80162,1183276,37905
80166,889573,41210
80179,80806,107983
80181,807840,9761
80183,1060234,57816
80185,1558250,40663
80189,101664,91396
80191,45758,10165
80193,1609145,139433
80195,1333657,121471
80204,1539086,103745
80206,79432,54182
80208,1233611,39786
80210,903943,50641
80214,154750,55403
80219,985694,23631
80222,1193631,41233
80224,22403,17966
80226,41947,206145
80230,1083853,44255
80233,1315419,39240
80235,1264074,50338
80241,1322312,38073
80243,1168773,76237
80258,46094,71839
80260,37885,109881
80264,38000,52337
80267,32349,32194
80269,44324,80806
80271,1059790,44222
80281,1351630,13585
80283,34485,43790
80285,28739,30630
80288,40843,36814
80290,41515,32552
80292,50569,133792
80295,73615,101422
80311,30006,132859
80313,29334,113214
80315,83579,33481
80321,1137999,31549
80328,83022,148482
80337,1333117,55063
80339,1135500,22681
80344,61389,39519
80346,38104,119764
80348,40109,40985
80350,1666186,40264
80352,92269,148175
80354,1255955,28938
80358,318126,268021
80361,1024733,4204
80363,1220634,35791
80368,108429,150100
80374,1410261,42430
80376,1328913,35716
80398,1167638,37645
80400,34965,69119
80402,188350,24955
80405,846017,32151
80408,158011,55066
80417,151073,104310
80419,108192,124315
80421,24115,66701
80424,34384,43804
80428,262699,15915
80430,1008017,8886
80432,28070,46026
80442,386474,227196
80444,119329,148636
80447,78295,31428
80449,125522,49813
80451,69239,29424
80454,1428453,60678
80456,79482,39995
80463,1285016,37799
80465,116300,138522
80472,33525,96172
80476,996967,15527
80487,58701,40652
80489,840361,23168
80491,52961,45884
80494,48488,35956
80498,1328867,85819
80500,1135922,15834
80549,1282140,37735
80551,879870,38167
80553,1049402,38568
80557,1047449,45778
80560,1137439,18046
80562,795463,27442
80566,49042,107612
80568,56940,33729
80570,47550,50356
80572,1356864,43939
80574,38053,46563
80582,912586,60076
80584,1067733,15179
80586,817177,43949
80588,1433813,44992
80590,1027718,33909
80592,56346,48110
80599,172202,59572
80611,59453,207681
80615,1219342,41216
80617,1287468,39691
80619,67975,42530
80622,38026,43491
80639,26144,43890
80641,50208,37596
80646,71695,41486
80648,143428,41482
80650,104105,74714
80653,1105512,35219
80655,1562847,72913
80659,41329,94959
80661,45551,22734
80667,60801,56168
80677,52698,34145
80680,1604900,40911
80693,804497,43923
80695,390185,54416
80701,59477,5719
80713,1212456,71575
80715,1511400,159186
80717,90579,2754
80719,56134,166204
80725,4635,161710
80727,1251757,38842
80729,1132193,45261
80731,819895,73682
80733,1189076,22136
80742,317341,125946
80744,91823,154442
80746,21294,201695
80748,23753,25694
80759,396630,42318
80761,902967,36569
80763,1276105,27023
80768,1103248,503475
80775,1486190,38961
80777,374271,56969
80779,1301990,45077
80781,1493279,116581
80789,1346983,52221
80792,463032,165534
80797,29648,59581
80799,17534,67531
80806,318523,125948
80808,69002,32021
80810,76845,75938
80812,71458,706
80816,82235,30931
80818,892096,33009
80820,1447793,46198
80825,834102,18178
80827,16690,117211
80831,1228987,41402
80834,1727587,45745
80836,1254207,10378
